"ENTITY_CD","SCHOOL_NAME","YEAR","DISTRICT_CD","DISTRICT_NAME","CSO_NAME","STREET","CITY","PHONE","GRADE_RANGE","NUM_TEACH","NUM_NO_VALID_CERT","PER_NO_VALID_CERT","NUM_TEACH_OUT_CERT","PER_TEACH_OUT_CERT","NUM_FEWER_3YRS_EXP","PER_FEWER_3YRS_EXP","NUM_MAS_PLUS","PER_MAS_PLUS","NUM_CORE","PER_NOT_HQ","NUM_CLASS","NUM_NO_APPROP_CERT","PER_NO_APPROP_CERT","PER_TURN_FIVE_YRS","PER_TURN_ALL","NUM_FT_OTH_PROF_STAFF","NUM_PT_OTH_PROF_STAFF","NUM_FT_PARAPROFESSIONALS","NUM_PT_PARAPROFESSIONALS","NUM_FT_ASST_PRINCIPALS","NUM_PT_ASST_PRINCIPALS","NUM_FT_PRINCIPALS","NUM_PT_PRINCIPALS"
"321200011248","METROPOLITAN HIGH SCHOOL (THE)",2013,"32120001","NYC GEOG DIST 12","CARLA THEODOROU","1180 REV J A POLITE AVE","BRONX","7189914634","9-12, US",25,0,0,0,0,3,12,7,28,84,0,125,0,0,14,13,3,0,0,0,1,0,1,0
"321200011251","EXPLORATIONS ACADEMY",2013,"32120001","NYC GEOG DIST 12","SUSANA HERNANDEZ","1619 BOSTON RD","BRONX","7188936173","9-12, US",27,0,0,3,11,6,22,8,30,98,5,144,10,7,13,18,3,0,0,0,1,0,1,0
"321200011262","PERFORMANCE CONSERVATORY HIGH SCHOOL",2013,"32120001","NYC GEOG DIST 12","EULYNIS MATTIAS FRIDIE","1619 BOSTON RD","BRONX","7189910860","9-12, US",9,0,0,1,11,0,0,9,100,24,13,43,5,12,,50,1,0,0,0,0,0,1,0
"321200011267","BRONX LATIN SCHOOL",2013,"32120001","NYC GEOG DIST 12","ANNETTE FIORENTINO","800 HOME ST","BRONX","7189916349","6-12, US",34,0,0,11,32,14,41,6,18,171,28,211,67,32,29,27,3,0,0,0,0,0,2,0
"321200011271","EAST BRONX ACADEMY FOR THE FUTURE",2013,"32120001","NYC GEOG DIST 11","SARAH SCROGIN","1716 SOUTHERN BLVD","BRONX","7188618641","6-12, US",48,0,0,16,33,9,19,12,25,209,30,241,82,34,10,20,7,0,0,0,1,0,1,0
"321200011278","PEACE AND DIVERSITY ACADEMY",2013,"32120001","NYC GEOG DIST 12","ANDREW TURAY","1180 REV J A POLITE AVE","BRONX","7189911855","9-12, US",21,0,0,3,14,4,19,11,52,55,11,87,8,9,40,21,2,0,0,0,1,0,1,0
"321200011388","PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE",2013,"32120001","NYC GEOG DIST 12","BRIDGIT CLAIRE BYE","1300 BOYNTON AVE","BRONX","7189917238","9-12",32,0,0,7,22,13,41,2,6,160,26,184,42,23,43,34,2,0,0,0,1,0,1,0
"321200011446","ARTURO A SCHOMBURG SATELLITE ACADEMY BRONX",2013,"32120001","NYC GEOG DIST 12","MARSHA VERNON","1010 REV J A POLITE AVE","BRONX","7185422700","9-12",16,0,0,14,88,2,13,6,38,63,62,65,43,66,,,2,0,0,0,0,0,1,0
"321200011478","CINEMA SCHOOL (THE)",2013,"32120001","NYC GEOG DIST 12","KEISHA WARNER","1551 E 172ND ST","BRONX","7186202560","9-12",19,0,0,2,11,6,32,2,11,70,1,86,3,3,0,14,1,0,0,0,2,0,1,0
"321200011479","BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL",2013,"32120001","NYC GEOG DIST 12","KIZHAYA ROBERTS","800 HOME ST","BRONX","7185424011","9-12",22,0,0,7,32,12,55,6,27,103,20,122,27,22,27,31,4,0,0,0,2,0,1,0
"321200011480","BRONX REGIONAL HIGH SCHOOL",2013,"32120001","NYC GEOG DIST 12","COLIN THOMAS","1010 REV J A POLITE AVE","BRONX","7189912020","10-12",16,0,0,4,25,0,0,9,56,62,3,76,8,11,0,0,6,0,0,0,1,0,1,0
"321200011511","BRONX ENVISION ACADEMY",2013,"32120001","NYC GEOG DIST 12","EMILY SHU","1619 BOSTON RD","BRONX","7185891590","9-10",14,0,0,0,0,4,29,5,36,62,0,94,6,6,,,1,0,0,0,0,0,1,0
"321200011521","METROPOLITAN SOUNDVIEW HIGH SCHOOL (THE)",2013,"32120001","NYC GEOG DIST 12","MIKE LANAGHAN","1300 BOYTON AVE","BRONX","7188608240","9-10",17,0,0,5,29,11,65,3,18,70,11,79,19,24,,,1,0,0,0,1,0,1,0
"321200011550","HIGH SCHOOL OF WORLD CULTURES",2013,"32120001","NYC GEOG DIST 12","RAMON NAMNUM","1300 BOYNTON AVE-4TH FL","BRONX","7188608120","9-12",29,0,0,8,28,4,14,15,52,94,16,135,32,24,17,4,2,0,0,0,3,0,1,0
"321200011682","FANNIE LOU HAMER FREEDOM HIGH SCHOOL",2013,"32120001","NYC GEOG DIST 12","NANCY MANN","1021 JENNINGS ST","BRONX","7188610521","9-12, US",32,1,3,4,13,2,6,13,41,91,10,120,11,9,31,29,6,1,0,0,3,0,1,0
"321200011684","WINGS ACADEMY",2013,"32120001","NYC GEOG DIST 12","TUWANNA WILLIAMS GRAY","1122 E 180TH ST","BRONX","7185971751","9-12, US",35,0,0,5,14,2,6,21,60,130,14,149,24,16,25,14,5,0,0,0,2,0,1,0
"321200011690","MONROE ACADEMY FOR BUSINESS/LAW",2013,"32120001","NYC GEOG DIST 12","CHARLES OGUNDIMU","1300 BOYNTON AVE","BRONX","7188608140","9-12",13,0,0,0,0,0,0,6,46,64,0,82,1,1,,15,4,1,0,0,2,0,1,0
"321200011691","BRONX LITTLE SCHOOL",2013,"32120001","NYC GEOG DIST 12","JANICE GORDON","1827 ARCHER ST","BRONX","7187922650","PK-5, UE",23,0,0,0,0,4,17,7,30,31,0,53,0,0,25,24,3,0,0,0,1,0,1,0
"321200011692","MONROE ACADEMY FOR VISUAL ARTS & DESIGN",2013,"32120001","NYC GEOG DIST 12","RICHARD MASSEL","1300 BOYNTON AVE","BRONX","7188608160","9-12, US",31,0,0,6,19,2,6,16,52,105,15,122,20,16,0,3,4,0,0,0,1,0,1,0
"321200860870","BRONX LIGHTHOUSE CHARTER SCHOOL",2013,"","","DIANE HARDCASTLE","1001 INTERVALE AVE","BRONX","6469150025","K-10",33,3,9,3,9,11,33,6,18,47,0,61,3,5,54,60,36,0,0,0,2,0,1,0
"321200860898","SOUTH BRONX CLASSICAL CHARTER SCHOOL",2013,"","","LESTER LONG","977 FOX ST","BRONX","7188604340","K-5",25,0,0,0,0,18,72,0,0,24,0,25,0,0,43,46,15,5,0,0,0,0,1,0
"321200860965","DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL",2013,"","","ANTHONY LOPEZ","800 HOME ST-RM 205","BRONX","7183780490","6-8",19,3,16,3,16,6,32,6,32,16,6,23,3,13,,,12,0,0,0,3,1,1,0
"321200861010","ROADS CHARTER SCHOOL II",2013,"","","SETH LITT","1010 REV JAMES POLITE AVE","BRONX","7188617515","9",13,4,31,4,31,6,46,1,8,30,0,41,16,39,,,10,1,0,0,3,0,1,0
"321200861026","CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL",2013,"","","IFE LENARD","1919 PROSPECT AVE-3RD FL","BRONX","3478719002","K-1",9,1,11,1,11,8,89,0,0,20,5,26,6,23,,,7,2,0,0,0,0,1,0
"331300010003","PS 3 THE BEDFORD VILLAGE",2013,"33130001","NYC GEOG DIST 13","KRISTINA BEECHER","50 JEFFERSON AVE","BROOKLYN","7186222960","PK-5",39,0,0,0,0,0,0,17,44,49,0,60,1,2,,12,3,0,0,0,1,0,1,0
"331300010008","PS 8 ROBERT FULTON",2013,"33130001","NYC GEOG DIST 13","SETH PHILLIPS","37 HICKS ST","BROOKLYN","7188346740","PK-6",45,0,0,2,4,6,13,17,38,48,6,83,3,4,25,7,5,0,0,0,2,0,1,0
"331300010009","PS 9 TEUNIS G BERGEN",2013,"33130001","NYC GEOG DIST 13","SANDRA D'AVILAR","80 UNDERHILL AVE","BROOKLYN","7186383260","PK-5, UE",41,0,0,2,5,0,0,18,44,33,6,52,2,4,0,12,9,0,0,0,1,0,1,0
"331300010011","PS 11 PURVIS J BEHAN",2013,"33130001","NYC GEOG DIST 13","ALONTA WRIGHTON","419 WAVERLY AVE","BROOKLYN","7186382661","PK-5, UE",42,0,0,1,2,3,7,11,26,43,2,47,1,2,40,5,3,0,0,0,1,0,1,0
"331300010020","PS 20 CLINTON HILL",2013,"33130001","NYC GEOG DIST 13","LENA BARBERA","225 ADELPHI ST","BROOKLYN","7188346744","PK-5",21,0,0,1,5,1,5,8,38,16,0,21,1,5,0,14,4,0,0,0,1,0,1,0
"331300010044","PS 44 MARCUS GARVEY",2013,"33130001","NYC GEOG DIST 13","VALERIE TAYLOR","432 MONROE ST","BROOKLYN","7188346939","PK-5, UE",22,0,0,0,0,1,5,7,32,16,0,22,0,0,0,15,4,0,0,0,1,0,1,0
"331300010046","PS 46 EDWARD C BLUM",2013,"33130001","NYC GEOG DIST 13","KARYN NICHOLSON","100 CLERMONT AVE","BROOKLYN","7188347694","PK-5, UE",27,0,0,1,4,4,15,10,37,22,0,27,0,0,60,31,4,0,0,0,1,0,1,0
"331300010054","PS 54 SAMUEL C BARNES",2013,"33130001","NYC GEOG DIST 13","LORNA KHAN","195 SANFORD ST","BROOKLYN","7188346752","PK-5",27,0,0,0,0,0,0,13,48,24,0,44,0,0,,13,3,0,0,0,1,0,1,0
"331300010056","PS 56 LEWIS H LATIMER",2013,"33130001","NYC GEOG DIST 13","DEBORAH CLARK-JOHNSON","170 GATES AVE","BROOKLYN","7188573149","PK-5, UE",20,0,0,0,0,0,0,14,70,23,0,33,0,0,,14,5,0,0,0,1,0,1,0
"331300010067","PS 67 CHARLES A DORSEY",2013,"33130001","NYC GEOG DIST 13","TEMICA FRANCIS","51 ST EDWARDS ST","BROOKLYN","7188346756","PK-5, UE",21,0,0,2,10,2,10,5,24,28,43,40,12,30,0,10,4,0,0,0,0,0,1,0
"331300010093","PS 93 WILLIAM H PRESCOTT",2013,"33130001","NYC GEOG DIST 13","SANDRA PHILIP","31 NEW YORK AVE","BROOKLYN","7186047363","PK-5, UE",22,0,0,0,0,1,5,12,55,20,0,22,0,0,,22,4,0,0,0,1,0,1,0
"331300010103","SATELLITE THREE",2013,"33130001","NYC GEOG DIST 13","BEATRICE THOMPSON","170 GATES AVE","BROOKLYN","7187895835","7-8, US",9,0,0,3,33,1,11,3,33,37,32,40,12,30,,63,3,0,0,0,1,0,1,0
"331300010113","MS 113 RONALD EDMONDS LEARNING CENTER",2013,"33130001","NYC GEOG DIST 13","DAWNIQUE DAUGHTRY","300 ADELPHI ST","BROOKLYN","7188346734","6-8, UE, US",54,0,0,7,13,2,4,28,52,178,11,221,33,15,20,24,11,0,0,0,3,0,1,0
"331300010133","PS 133 WILLIAM A BUTLER",2013,"33130001","NYC GEOG DIST 13","HEATHER FOSTER-MANN","610 BALTIC ST","BROOKLYN","7188574810","PK-5",28,0,0,1,4,1,4,11,39,18,6,28,1,4,0,16,5,0,0,0,1,0,1,0
"331300010256","PS 256 BENJAMIN BANNEKER",2013,"33130001","NYC GEOG DIST 13","SHARYN HEMPHILL","114 KOSCIUSKO ST","BROOKLYN","7188579820","PK-5, UE",24,0,0,0,0,1,4,12,50,21,0,24,0,0,,25,3,0,0,0,1,0,1,0
"331300010265","DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS",2013,"33130001","NYC GEOG DIST 13","PAULA HOLMES","101 PARK AVE","BROOKLYN","7188346760","6-12, US",32,1,3,1,3,3,9,13,41,141,6,155,11,7,40,24,8,0,0,0,2,0,1,0
"331300010266","MS 266 PARK PLACE COMMUNITY MIDDLE SCHOOL",2013,"33130001","NYC GEOG DIST 13","GLENDA ESPERANCE","62 PARK PL","BROOKLYN","7188572291","6-8",13,0,0,3,23,1,8,4,31,48,21,62,15,24,33,8,1,0,0,0,1,0,1,0
"331300010270","PS 270 JOHANN DEKALB",2013,"33130001","NYC GEOG DIST 13","SYLVIA WALLACE-ANDERSON","241 EMERSON PL","BROOKLYN","7186222443","PK-5",12,0,0,0,0,0,0,5,42,10,0,12,0,0,,14,2,0,0,0,1,0,1,0
"331300010282","PS 282 PARK SLOPE",2013,"33130001","NYC GEOG DIST 13","MAGALIE ALEXIS","180 6TH AVE","BROOKLYN","7186221626","PK-8, US",65,1,2,8,12,5,8,17,26,125,15,155,36,23,33,22,5,0,0,0,3,0,1,0
"331300010287","PS 287 BAILEY K ASHFORD",2013,"33130001","NYC GEOG DIST 13","MICHELE RAWLINS","50 NAVY ST","BROOKLYN","7188344745","PK-5",20,0,0,2,10,0,0,8,40,11,9,35,1,3,50,21,4,0,0,0,0,0,1,0
"331300010301","SATELLITE EAST MIDDLE SCHOOL",2013,"33130001","NYC GEOG DIST 13","KIM MCPHERSON","344 MONROE ST","BROOKLYN","7187894251","6-8, US",16,0,0,0,0,1,6,5,31,45,0,64,7,11,33,38,0,0,0,0,1,0,1,0
"331300010305","PS 305 DR PETER RAY",2013,"33130001","NYC GEOG DIST 13","JULIA MORTLEY","344 MONROE ST","BROOKLYN","7187893962","PK-5",21,1,5,1,5,3,14,12,57,23,4,45,1,2,0,23,6,0,0,0,1,0,1,0
"331300010307","PS 307 DANIEL HALE WILLIAMS",2013,"33130001","NYC GEOG DIST 13","ROBERTA DAVENPORT","209 YORK ST","BROOKLYN","7188344748","PK-5, UE",34,0,0,0,0,6,18,13,38,43,0,54,1,2,14,24,6,0,0,0,0,0,1,0
"331300010313","SATELLITE WEST MIDDLE SCHOOL",2013,"33130001","NYC GEOG DIST 13","SYLVIA HARRIS","209 YORK ST","BROOKLYN","7188346774","6-8, UE",11,0,0,5,45,2,18,5,45,32,25,48,17,35,,45,0,0,0,0,0,0,1,0
"331300010351","URBAN ASSEMBLY UNISON SCHOOL (THE)",2013,"33130001","NYC GEOG DIST 13","EMILY JARRELL","170 GATES AVE","BROOKLYN","7183991061","6, UE",6,0,0,4,67,2,33,2,33,16,50,32,20,63,,,0,0,0,0,1,0,1,0
"331300010571","MS 571",2013,"33130001","NYC GEOG DIST 13","SANTOSHA TROUTMAN","80 UNDERHILL AVE","BROOKLYN","7186381740","6, 8",4,0,0,0,0,0,0,2,50,6,0,7,1,14,,63,0,0,0,0,0,0,1,0
"331300010596","MS 596 PEACE ACADEMY",2013,"33130001","NYC GEOG DIST 13","LISA REITER","300 WILLOUGHBY AVE","BROOKLYN","7182303273","6-8, UE",15,1,7,3,20,6,40,6,40,39,13,57,11,19,67,38,0,1,0,0,1,0,1,0
"331300010691","FORT GREEN PREPARATORY ACADEMY",2013,"33130001","NYC GEOG DIST 13","PAULA LETTIERE","100 CLERMONT AVE","BROOKLYN","7182549401","6-8",20,1,5,1,5,6,30,3,15,40,0,72,3,4,,,1,0,0,0,1,0,1,0
"331300011350","URBAN ASSEMBLY SCHOOL OF MUSIC AND ART AT WATERS EDGE (THE)",2013,"33130001","NYC GEOG DIST 13","PAUL THOMPSON","49 FLATBUSH AVE EXT","BROOKLYN","7188580249","9-12, US",26,1,4,5,19,5,19,5,19,111,12,136,19,14,25,27,2,0,0,0,2,0,1,0
"331300011412","BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",2013,"33130001","NYC GEOG DIST 13","JAMES O'BRIEN","300 WILLOUGHBY AVE","BROOKLYN","7182305748","9-12, US",29,0,0,7,24,0,0,14,48,120,9,136,23,17,33,16,5,0,0,0,1,0,1,0
"331300011419","SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCI, TECH AND CREATIVE ARTS",2013,"33130001","NYC GEOG DIST 13","DAHLIA MCGREGOR","49 FLATBUSH AVE EXT","BROOKLYN","7182439413","9-12, US",34,2,6,6,18,3,9,14,41,120,12,150,20,13,,19,2,0,0,0,1,0,1,0
"331300011430","BROOKLYN TECHNICAL HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","RANDY ASHER","29 FT GREENE PL","BROOKLYN","7188046400","9-12",249,1,0,27,11,15,6,160,64,1031,7,1241,107,9,3,8,23,1,0,0,11,0,1,0
"331300011439","BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE",2013,"33130001","NYC GEOG DIST 13","PAMELA TARANTO","49 FLATBUSH AVE EXT","BROOKLYN","7186439315","9-12",22,1,5,5,23,2,9,13,59,78,19,100,25,25,25,27,1,0,0,0,1,0,1,0
"331300011483","URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE",2013,"33130001","NYC GEOG DIST 13","SUZETTE DYER","283 ADAMS ST","BROOKLYN","7188581160","9-12, US",28,0,0,11,39,4,14,12,43,113,17,141,50,35,29,29,1,0,0,0,2,0,1,0
"331300011492","URBAN ASSEMBLY ACADEMY OF ARTS AND LETTERS",2013,"33130001","NYC GEOG DIST 13","JOHN OREILLY","225 ADELPHI ST","BROOKLYN","7182221605","K-2, 6-8, UE",31,1,3,5,16,6,19,8,26,57,21,66,14,21,38,31,1,0,0,0,1,0,1,0
"331300011499","ACORN COMMUNITY HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","ANDREA PIPER","561 GRAND AVE","BROOKLYN","7187892258","9-12, US",42,0,0,3,7,2,5,11,26,165,2,184,9,5,0,14,5,1,0,0,3,0,1,0
"331300011509","FREEDOM ACADEMY HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","ALYSON FORDE","116 NASSAU ST","BROOKLYN","7186948357","9-12, US",11,1,9,5,45,0,0,3,27,39,26,52,15,29,0,46,2,0,0,0,1,0,1,0
"331300011527","URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR YOUNG WOMEN",2013,"33130001","NYC GEOG DIST 13","KIRI SOARES","283 ADAMS ST","BROOKLYN","7182602300","6-12",38,0,0,10,26,10,26,7,18,143,23,173,48,28,18,19,2,0,0,0,2,0,1,0
"331300011553","BROOKLYN ACADEMY HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","CHARON HALL","832 MARCY AVE","BROOKLYN","7186384235","10-12",11,0,0,0,0,2,18,7,64,46,0,59,2,3,,20,2,0,0,0,2,0,1,0
"331300011575","BEDFORD STUYVESANT PREPARATORY HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","DARRYL RASCOE","832 MARCY AVE","BROOKLYN","7186224310","9-12",12,0,0,4,33,3,25,3,25,72,21,88,23,26,0,8,3,0,0,0,0,0,1,0
"331300011595","BEDFORD ACADEMY HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","ADOFO MUHAMMAD","1119 BEDFORD AVE","BROOKLYN","7183983061","9-12",18,0,0,3,17,0,0,8,44,85,6,101,9,9,,22,3,0,0,0,1,0,1,0
"331300011605","GEORGE WESTINGHOUSE CAREER & TECHNICAL ED HIGH SCHOOL",2013,"33130001","NYC GEOG DIST 13","JANINE KIERAN","105 JOHNSON ST","BROOKLYN","7186256130","9-12, US",47,0,0,7,15,5,11,24,51,119,3,209,28,13,40,30,9,1,0,0,6,0,1,0
"331300011616","BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",2013,"33130001","NYC GEOG DIST 13","GEORGIA KOURIAMPALIS","300 WILLOUGHBY AVE","BROOKLYN","7186383062","9-12, US",14,0,0,1,7,6,43,3,21,45,2,67,7,10,67,45,2,0,0,0,1,0,1,0
"331300011670","BENJAMIN BANNEKER ACADEMY",2013,"33130001","NYC GEOG DIST 13","DEONCA RENEE","71-77 CLINTON AVE","BROOKLYN","7187973702","9-12",40,0,0,7,18,0,0,17,43,157,7,202,27,13,0,3,6,1,0,0,2,0,1,0
"331300011674","CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE AND TECHNOLOGY",2013,"33130001","NYC GEOG DIST 13","YUSUF MUHAMMAD","105 JOHNSON ST","BROOKLYN","7188751473","9-12",30,0,0,6,20,8,27,7,23,96,5,149,18,12,9,25,2,0,0,0,1,0,1,0
"331300860810","COMMUNITY PARTNERSHIP CHARTER SCHOOL",2013,"","","MELANIE BRYON","241 EMERSON PL","BROOKLYN","7183991495","K-8, UE",35,4,11,4,11,6,17,2,6,55,4,77,8,10,27,24,14,0,0,0,7,0,2,0
"331300860893","COMMUNITY ROOTS CHARTER SCHOOL",2013,"","","ALLISON KEIL","51 ST EDWARDS ST-3RD FL","BROOKLYN","7188581629","K-6, UE",40,3,8,3,8,4,10,3,8,54,0,61,4,7,25,27,13,0,0,0,1,0,3,0
"331300860901","LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL",2013,"","","SULTANA NOORMUHAMMAD","141 MACON ST-1ST FL","BROOKLYN","7186360360","K-7, UE",47,13,28,13,28,23,49,0,0,61,16,63,15,24,42,36,6,0,0,0,6,0,2,0
"331300860902","ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL",2013,"","","THOMAS KAISER","510 WAVERLY AVE","BROOKLYN","7186224786","K-2, 5-11",54,9,17,9,17,21,39,1,2,91,7,104,22,21,,,14,0,0,0,10,0,2,0
"331300860937","BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",2013,"","","BILL COOKE","80 UNDERHILL AVE","BROOKLYN","7182505760","5-7",19,0,0,0,0,9,47,1,5,54,0,54,0,0,,,7,0,0,0,0,0,1,0
"331300861006","URBAN DOVE CHARTER SCHOOL",2013,"","","LEWIS THOMAS","600 LAFAYETTE AVE","BROOKLYN","7187838232","9-10",9,0,0,0,0,8,89,1,11,27,0,27,0,0,,,14,0,0,0,2,0,1,0
"331400010016","PS 16 LEONARD DUNKLY",2013,"33140001","NYC GEOG DIST 14","MARY RENNY","157 WILSON ST","BROOKLYN","7187825352","PK-5, UE",21,0,0,0,0,0,0,13,62,21,0,36,0,0,0,20,4,0,0,0,1,0,1,0
"331400010017","PS 17 HENRY D WOODWORTH",2013,"33140001","NYC GEOG DIST 14","ROBERT MARCHI","208 N 5TH ST","BROOKLYN","7183872929","PK-5, UE",34,0,0,0,0,0,0,19,56,22,0,33,0,0,17,13,4,0,0,0,1,0,1,0
"331400010018","PS 18 EDWARD BUSH",2013,"33140001","NYC GEOG DIST 14","ALISON ALEXANDER","101 MAUJER ST","BROOKLYN","7183873241","PK-5",19,0,0,0,0,0,0,14,74,25,0,32,1,3,,6,1,1,0,0,0,0,1,0
"331400010019","PS 19 ROBERTO CLEMENTE",2013,"33140001","NYC GEOG DIST 14","ANGELA OLDEN CAMIOLO","325 S 3RD ST","BROOKLYN","7183877820","3-5, UE",15,0,0,3,20,1,7,8,53,16,13,20,3,15,,57,7,0,0,0,1,0,1,0
"331400010023","PS 23 CARTER G WOODSON",2013,"33140001","NYC GEOG DIST 14","CELINA NAPOLITANO","545 WILLOUGHBY AVE","BROOKLYN","7183870375","PK-5, UE",19,0,0,0,0,3,16,4,21,15,0,19,0,0,75,35,3,0,0,0,1,0,1,0
"331400010031","PS 31 SAMUEL F DUPONT",2013,"33140001","NYC GEOG DIST 14","MARY SCARLATO","75 MESEROLE AVE","BROOKLYN","7183838998","PK-5, UE",38,0,0,0,0,4,11,26,68,33,0,56,0,0,50,11,4,0,0,0,1,0,1,0
"331400010034","PS 34 OLIVER H PERRY",2013,"33140001","NYC GEOG DIST 14","CARMEN ASSELTA","131 NORMAN AVE","BROOKLYN","7183895842","PK-5",28,0,0,0,0,1,4,16,57,28,0,38,0,0,0,13,2,0,0,0,1,0,1,0
"331400010050","JHS 50 JOHN D WELLS",2013,"33140001","NYC GEOG DIST 14","DENISE JAMISON","183 S 3RD ST","BROOKLYN","7183874184","6-8, UE",26,0,0,10,38,6,23,12,46,83,22,109,35,32,50,29,8,0,0,0,2,0,1,0
"331400010059","PS 59 WILLIAM FLOYD",2013,"33140001","NYC GEOG DIST 14","DAWN BEST","211 THROOP AVE","BROOKLYN","7184433600","PK-5, UE",27,0,0,1,4,0,0,8,30,29,3,33,1,3,50,11,5,0,0,0,1,0,1,0
"331400010084","PS 84 JOSE DE DIEGO",2013,"33140001","NYC GEOG DIST 14","SEREIDA RODRIGUEZ","250 BERRY ST","BROOKLYN","7183848063","PK-5, UE, US",35,0,0,1,3,5,14,13,37,28,4,57,1,2,17,21,9,0,0,0,1,0,1,0
"331400010110","PS 110 THE MONITOR",2013,"33140001","NYC GEOG DIST 14","ANNA CANO AMATO","124 MONITOR ST","BROOKLYN","7183837600","PK-5",26,0,0,1,4,2,8,14,54,24,4,26,1,4,,9,4,0,0,0,1,0,1,0
"331400010120","PS 120 CARLOS TAPIA",2013,"33140001","NYC GEOG DIST 14","LIZA CARABALLO","18 BEAVER ST","BROOKLYN","7184551000","PK-5, UE",30,0,0,0,0,4,13,10,33,32,0,40,0,0,50,20,3,0,0,0,1,0,1,0
"331400010126","JOHN ERICSSON MIDDLE SCHOOL 126",2013,"33140001","NYC GEOG DIST 14","MARCOS BAUSCH","424 LEONARD ST","BROOKLYN","7187822527","6-8, UE, US",24,1,4,4,17,6,25,10,42,79,16,94,15,16,64,63,4,0,0,0,3,0,1,0
"331400010132","PS 132 THE CONSELYEA SCHOOL",2013,"33140001","NYC GEOG DIST 14","BETH LUBECK","320 MANHATTAN AVE","BROOKLYN","7185997301","PK-5, UE",46,0,0,1,2,3,7,23,50,48,0,74,6,8,25,13,5,0,0,0,1,0,1,0
"331400010147","PS 147 ISSAC REMSEN",2013,"33140001","NYC GEOG DIST 14","SANDRA NOYOLA","325 BUSHWICK AVE","BROOKLYN","7184970326","PK-5",17,0,0,0,0,0,0,8,47,12,0,39,0,0,20,22,2,0,0,0,1,0,1,0
"331400010157","PS 157 BENJAMIN FRANKLIN",2013,"33140001","NYC GEOG DIST 14","MARIBEL HULLA","850 KENT AVE","BROOKLYN","7186229285","PK-7, UE",38,0,0,0,0,4,11,18,47,50,0,93,0,0,0,11,5,0,0,0,2,0,1,0
"331400010196","PS 196 TEN EYCK",2013,"33140001","NYC GEOG DIST 14","JANINE COLON","207 BUSHWICK AVE","BROOKLYN","7184970139","PK-5, UE",34,0,0,0,0,1,3,13,38,36,0,56,0,0,0,11,7,1,0,0,1,0,1,0
"331400010250","PS 250 GEORGE H LINDSEY",2013,"33140001","NYC GEOG DIST 14","NORA BARNES","108 MONTROSE AVE","BROOKLYN","7183840889","PK-5, UE",34,0,0,1,3,0,0,21,62,30,3,34,1,3,67,33,3,0,0,0,1,0,1,0
"331400010257","PS 257 JOHN F HYLAN",2013,"33140001","NYC GEOG DIST 14","BRIAN LEAVY-DEVALE","60 COOK ST","BROOKLYN","7183847128","PK-5, UE",37,1,3,1,3,4,11,16,43,40,0,55,1,2,0,30,12,0,0,0,1,0,1,0
"331400010297","PS 297 ABRAHAM STOCKTON",2013,"33140001","NYC GEOG DIST 14","JAMES BROWN","700 PARK AVE","BROOKLYN","7183884581","PK-5, UE",26,0,0,0,0,1,4,13,50,26,0,38,0,0,,11,5,0,0,0,1,0,1,0
"331400010318","IS 318 EUGENO MARIA DE HOSTOS",2013,"33140001","NYC GEOG DIST 14","LEANDER WINDLEY","101 WALTON ST","BROOKLYN","7187820589","6-8, UE, US",97,1,1,6,6,5,5,55,57,405,8,466,32,7,14,9,12,0,0,0,3,0,1,0
"331400010319","PS 319",2013,"33140001","NYC GEOG DIST 14","ALEYDA ZAMORA-MARTINEZ","360 KEAP ST","BROOKLYN","7183881588","PK-1",15,0,0,0,0,0,0,10,67,9,0,16,0,0,0,12,0,0,0,0,0,0,1,0
"331400010380","PS 380 JOHN WAYNE ELEMENTARY",2013,"33140001","NYC GEOG DIST 14","DIANE VITOLO","370 MARCY AVE","BROOKLYN","7183880607","PK-5, UE",44,0,0,0,0,4,9,17,39,51,0,74,0,0,0,15,8,1,0,0,2,0,1,0
