"ENTITY_CD","ENTITY_NAME","YEAR","SUBGROUP_NAME","Completers","HSGraduates","RegentsDiplomas","PER_RegDipl","RegDipAdvDesig","PER_RegDipAdvDesig","RegDipCTE","PER_RegDipCTE","LocalDiplomas","PER_LocDip","CommCred","PER_CommCred"
"280205030015","DIVISION AVENUE SENIOR HIGH SCHOOL",2014,"General Education","203","203","202","100","134","66","20","10","1","00","0","00"
"280205030015","DIVISION AVENUE SENIOR HIGH SCHOOL",2014,"Students with Disabilities","45","44","39","89","12","27","3","07","5","11","1","02"
"280205030016","GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL",2014,"All Students","348","348","342","98","231","66","25","07","6","02","0","00"
"280205030016","GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL",2014,"General Education","319","319","319","100","228","71","21","07","0","00","0","00"
"280205030016","GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL",2014,"Students with Disabilities","29","29","23","79","3","10","4","14","6","21","0","00"
"280206030000","SEAFORD UNION FREE SCHOOL DISTRICT",2014,"All Students","202","200","191","96","129","65","3","02","9","05","2","01"
"280206030000","SEAFORD UNION FREE SCHOOL DISTRICT",2014,"General Education","180","180","180","100","128","71","2","01","0","00","0","00"
"280206030000","SEAFORD UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","22","20","11","55","1","05","1","05","9","45","2","09"
"280206030006","SEAFORD SENIOR HIGH SCHOOL",2014,"All Students","196","196","189","96","129","66","3","02","7","04","0","00"
"280206030006","SEAFORD SENIOR HIGH SCHOOL",2014,"General Education","178","178","178","100","128","72","2","01","0","00","0","00"
"280206030006","SEAFORD SENIOR HIGH SCHOOL",2014,"Students with Disabilities","18","18","11","61","1","06","1","06","7","39","0","00"
"280208030000","ROOSEVELT UNION FREE SCHOOL DISTRICT",2014,"All Students","145","142","130","92","18","13","0","00","12","08","3","02"
"280208030000","ROOSEVELT UNION FREE SCHOOL DISTRICT",2014,"General Education","126","126","125","99","18","14","0","00","1","01","0","00"
"280208030000","ROOSEVELT UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","19","16","5","31","0","00","0","00","11","69","3","16"
"280208030005","ROOSEVELT HIGH SCHOOL",2014,"All Students","140","140","130","93","18","13","0","00","10","07","0","00"
"280208030005","ROOSEVELT HIGH SCHOOL",2014,"General Education","125","125","125","100","18","14","0","00","0","00","0","00"
"280208030005","ROOSEVELT HIGH SCHOOL",2014,"Students with Disabilities","15","15","5","33","0","00","0","00","10","67","0","00"
"280209030000","FREEPORT UNION FREE SCHOOL DISTRICT",2014,"All Students","495","483","457","95","96","20","18","04","26","05","12","02"
"280209030000","FREEPORT UNION FREE SCHOOL DISTRICT",2014,"General Education","436","436","429","98","94","22","15","03","7","02","0","00"
"280209030000","FREEPORT UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","59","47","28","60","2","04","3","06","19","40","12","20"
"280209030007","FREEPORT HIGH SCHOOL",2014,"All Students","482","478","456","95","96","20","18","04","22","05","4","01"
"280209030007","FREEPORT HIGH SCHOOL",2014,"General Education","435","435","429","99","94","22","15","03","6","01","0","00"
"280209030007","FREEPORT HIGH SCHOOL",2014,"Students with Disabilities","47","43","27","63","2","05","3","07","16","37","4","09"
"280210030000","BALDWIN UNION FREE SCHOOL DISTRICT",2014,"All Students","407","397","371","93","177","45","18","05","26","07","10","02"
"280210030000","BALDWIN UNION FREE SCHOOL DISTRICT",2014,"General Education","357","357","354","99","173","48","16","04","3","01","0","00"
"280210030000","BALDWIN UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","50","40","17","43","4","10","2","05","23","58","10","20"
"280210030013","BALDWIN SENIOR HIGH SCHOOL",2014,"All Students","401","393","370","94","177","45","18","05","23","06","8","02"
"280210030013","BALDWIN SENIOR HIGH SCHOOL",2014,"General Education","357","357","354","99","173","48","16","04","3","01","0","00"
"280210030013","BALDWIN SENIOR HIGH SCHOOL",2014,"Students with Disabilities","44","36","16","44","4","11","2","06","20","56","8","18"
"280211030000","OCEANSIDE UNION FREE SCHOOL DISTRICT",2014,"All Students","455","453","439","97","300","66","6","01","14","03","2","00"
"280211030000","OCEANSIDE UNION FREE SCHOOL DISTRICT",2014,"General Education","413","413","412","100","296","72","4","01","1","00","0","00"
"280211030000","OCEANSIDE UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","42","40","27","68","4","10","2","05","13","33","2","05"
"280211030010","SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL",2014,"All Students","452","450","437","97","300","67","6","01","13","03","2","00"
"280211030010","SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL",2014,"General Education","411","411","410","100","296","72","4","01","1","00","0","00"
"280211030010","SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL",2014,"Students with Disabilities","41","39","27","69","4","10","2","05","12","31","2","05"
"280211030011","CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE",2014,"All Students","s","s","s","s","s","s","s","s","s","s","s","s"
"280211030011","CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE",2014,"General Education","s","s","s","s","s","s","s","s","s","s","s","s"
"280212030000","MALVERNE UNION FREE SCHOOL DISTRICT",2014,"All Students","136","131","125","95","51","39","6","05","6","05","5","04"
"280212030000","MALVERNE UNION FREE SCHOOL DISTRICT",2014,"General Education","109","109","109","100","48","44","5","05","0","00","0","00"
"280212030000","MALVERNE UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","27","22","16","73","3","14","1","05","6","27","5","19"
"280212030005","MALVERNE SENIOR HIGH SCHOOL",2014,"All Students","131","129","124","96","51","40","6","05","5","04","2","02"
"280212030005","MALVERNE SENIOR HIGH SCHOOL",2014,"General Education","109","109","109","100","48","44","5","05","0","00","0","00"
"280212030005","MALVERNE SENIOR HIGH SCHOOL",2014,"Students with Disabilities","22","20","15","75","3","15","1","05","5","25","2","09"
"280214030000","HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT",2014,"All Students","275","275","265","96","173","63","2","01","10","04","0","00"
"280214030000","HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT",2014,"General Education","240","240","239","100","170","71","1","00","1","00","0","00"
"280214030000","HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","35","35","26","74","3","09","1","03","9","26","0","00"
"280214030007","GEORGE W HEWLETT HIGH SCHOOL",2014,"All Students","270","270","261","97","173","64","2","01","9","03","0","00"
"280214030007","GEORGE W HEWLETT HIGH SCHOOL",2014,"General Education","240","240","239","100","170","71","1","00","1","00","0","00"
"280214030007","GEORGE W HEWLETT HIGH SCHOOL",2014,"Students with Disabilities","30","30","22","73","3","10","1","03","8","27","0","00"
"280215030000","LAWRENCE UNION FREE SCHOOL DISTRICT",2014,"All Students","215","208","176","85","59","28","0","00","32","15","7","03"
"280215030000","LAWRENCE UNION FREE SCHOOL DISTRICT",2014,"General Education","174","174","168","97","58","33","0","00","6","03","0","00"
"280215030000","LAWRENCE UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","41","34","8","24","1","03","0","00","26","76","7","17"
"280215030007","LAWRENCE SENIOR HIGH SCHOOL",2014,"All Students","209","205","175","85","59","29","0","00","30","15","4","02"
"280215030007","LAWRENCE SENIOR HIGH SCHOOL",2014,"General Education","173","173","167","97","58","34","0","00","6","03","0","00"
"280215030007","LAWRENCE SENIOR HIGH SCHOOL",2014,"Students with Disabilities","36","32","8","25","1","03","0","00","24","75","4","11"
"280218030000","GARDEN CITY UNION FREE SCHOOL DISTRICT",2014,"All Students","281","279","277","99","251","90","0","00","2","01","2","01"
"280218030000","GARDEN CITY UNION FREE SCHOOL DISTRICT",2014,"General Education","257","257","256","100","245","95","0","00","1","00","0","00"
"280218030000","GARDEN CITY UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","24","22","21","95","6","27","0","00","1","05","2","08"
"280218030007","GARDEN CITY HIGH SCHOOL",2014,"All Students","276","275","274","100","251","91","0","00","1","00","1","00"
"280218030007","GARDEN CITY HIGH SCHOOL",2014,"General Education","256","256","256","100","245","96","0","00","0","00","0","00"
"280218030007","GARDEN CITY HIGH SCHOOL",2014,"Students with Disabilities","20","19","18","95","6","32","0","00","1","05","1","05"
"280219030000","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT",2014,"All Students","89","86","84","98","29","34","4","05","2","02","3","03"
"280219030000","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT",2014,"General Education","78","78","77","99","28","36","3","04","1","01","0","00"
"280219030000","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","11","8","7","88","1","13","1","13","1","13","3","27"
"280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL",2014,"All Students","86","86","84","98","29","34","4","05","2","02","0","00"
"280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL",2014,"General Education","78","78","77","99","28","36","3","04","1","01","0","00"
"280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL",2014,"Students with Disabilities","8","8","7","88","1","13","1","13","1","13","0","00"
"280220030000","LYNBROOK UNION FREE SCHOOL DISTRICT",2014,"All Students","239","237","230","97","158","67","15","06","7","03","2","01"
"280220030000","LYNBROOK UNION FREE SCHOOL DISTRICT",2014,"General Education","216","216","216","100","158","73","13","06","0","00","0","00"
"280220030000","LYNBROOK UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","23","21","14","67","0","00","2","10","7","33","2","09"
"280220030007","LYNBROOK SENIOR HIGH SCHOOL",2014,"All Students","233","233","228","98","158","68","15","06","5","02","0","00"
"280220030007","LYNBROOK SENIOR HIGH SCHOOL",2014,"General Education","216","216","216","100","158","73","13","06","0","00","0","00"
"280220030007","LYNBROOK SENIOR HIGH SCHOOL",2014,"Students with Disabilities","17","17","12","71","0","00","2","12","5","29","0","00"
"280221030000","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT",2014,"All Students","276","274","274","100","232","85","2","01","0","00","2","01"
"280221030000","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT",2014,"General Education","238","238","238","100","219","92","1","00","0","00","0","00"
"280221030000","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","38","36","36","100","13","36","1","03","0","00","2","05"
"280221030001","SOUTH SIDE HIGH SCHOOL",2014,"All Students","275","273","273","100","232","85","2","01","0","00","2","01"
"280221030001","SOUTH SIDE HIGH SCHOOL",2014,"General Education","238","238","238","100","219","92","1","00","0","00","0","00"
"280221030001","SOUTH SIDE HIGH SCHOOL",2014,"Students with Disabilities","37","35","35","100","13","37","1","03","0","00","2","05"
"280223030000","WANTAGH UNION FREE SCHOOL DISTRICT",2014,"All Students","310","305","299","98","201","66","0","00","6","02","5","02"
"280223030000","WANTAGH UNION FREE SCHOOL DISTRICT",2014,"General Education","273","273","273","100","199","73","0","00","0","00","0","00"
"280223030000","WANTAGH UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","37","32","26","81","2","06","0","00","6","19","5","14"
"280223030005","WANTAGH SENIOR HIGH SCHOOL",2014,"All Students","303","302","297","98","201","67","0","00","5","02","1","00"
"280223030005","WANTAGH SENIOR HIGH SCHOOL",2014,"General Education","272","272","272","100","199","73","0","00","0","00","0","00"
"280223030005","WANTAGH SENIOR HIGH SCHOOL",2014,"Students with Disabilities","31","30","25","83","2","07","0","00","5","17","1","03"
"280226030000","ISLAND TREES UNION FREE SCHOOL DISTRICT",2014,"All Students","215","214","204","95","115","54","10","05","10","05","1","00"
"280226030000","ISLAND TREES UNION FREE SCHOOL DISTRICT",2014,"General Education","199","199","197","99","113","57","10","05","2","01","0","00"
"280226030000","ISLAND TREES UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","16","15","7","47","2","13","0","00","8","53","1","06"
"280226030006","ISLAND TREES HIGH SCHOOL",2014,"All Students","210","210","202","96","115","55","10","05","8","04","0","00"
"280226030006","ISLAND TREES HIGH SCHOOL",2014,"General Education","197","197","195","99","113","57","10","05","2","01","0","00"
"280226030006","ISLAND TREES HIGH SCHOOL",2014,"Students with Disabilities","13","13","7","54","2","15","0","00","6","46","0","00"
"280227030000","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT",2014,"All Students","212","212","197","93","98","46","14","07","15","07","0","00"
"280227030000","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT",2014,"General Education","189","189","185","98","97","51","14","07","4","02","0","00"
"280227030000","WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT",2014,"Students with Disabilities","23","23","12","52","1","04","0","00","11","48","0","00"
"280227030005","WEST HEMPSTEAD HIGH SCHOOL",2014,"All Students","207","207","196","95","98","47","14","07","11","05","0","00"
"280227030005","WEST HEMPSTEAD HIGH SCHOOL",2014,"General Education","189","189","185","98","97","51","14","07","4","02","0","00"
"280227030005","WEST HEMPSTEAD HIGH SCHOOL",2014,"Students with Disabilities","18","18","11","61","1","06","0","00","7","39","0","00"
"280251070000","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT",2014,"All Students","801","793","768","97","446","56","6","01","25","03","8","01"
"280251070000","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT",2014,"General Education","713","713","711","100","441","62","5","01","2","00","0","00"
"280251070000","VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT",2014,"Students with Disabilities","88","80","57","71","5","06","1","01","23","29","8","09"
"280251070002","VALLEY STREAM NORTH HIGH SCHOOL",2014,"All Students","214","214","207","97","129","60","0","00","7","03","0","00"
"280251070002","VALLEY STREAM NORTH HIGH SCHOOL",2014,"General Education","195","195","195","100","129","66","0","00","0","00","0","00"
"280251070002","VALLEY STREAM NORTH HIGH SCHOOL",2014,"Students with Disabilities","19","19","12","63","0","00","0","00","7","37","0","00"
"280251070003","VALLEY STREAM SOUTH HIGH SCHOOL",2014,"All Students","219","216","215","100","123","57","0","00","1","00","3","01"
"280251070003","VALLEY STREAM SOUTH HIGH SCHOOL",2014,"General Education","202","202","202","100","123","61","0","00","0","00","0","00"
"280251070003","VALLEY STREAM SOUTH HIGH SCHOOL",2014,"Students with Disabilities","17","14","13","93","0","00","0","00","1","07","3","18"
"280251070004","VALLEY STREAM CENTRAL HIGH SCHOOL",2014,"All Students","357","357","345","97","194","54","6","02","12","03","0","00"
"280251070004","VALLEY STREAM CENTRAL HIGH SCHOOL",2014,"General Education","316","316","314","99","189","60","5","02","2","01","0","00"
"280251070004","VALLEY STREAM CENTRAL HIGH SCHOOL",2014,"Students with Disabilities","41","41","31","76","5","12","1","02","10","24","0","00"
"280252070000","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT",2014,"All Students","1444","1421","1363","96","740","52","13","01","58","04","23","02"
"280252070000","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT",2014,"General Education","1305","1305","1288","99","734","56","13","01","17","01","0","00"
"280252070000","SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT",2014,"Students with Disabilities","139","116","75","65","6","05","0","00","41","35","23","17"
"280252070002","ELMONT MEMORIAL HIGH SCHOOL",2014,"All Students","338","333","313","94","151","45","0","00","20","06","5","01"
"280252070002","ELMONT MEMORIAL HIGH SCHOOL",2014,"General Education","302","302","294","97","150","50","0","00","8","03","0","00"
"280252070002","ELMONT MEMORIAL HIGH SCHOOL",2014,"Students with Disabilities","36","31","19","61","1","03","0","00","12","39","5","14"
"280252070003","FLORAL PARK MEMORIAL HIGH SCHOOL",2014,"All Students","229","223","210","94","130","58","1","00","13","06","6","03"
"280252070003","FLORAL PARK MEMORIAL HIGH SCHOOL",2014,"General Education","198","198","198","100","128","65","1","01","0","00","0","00"
"280252070003","FLORAL PARK MEMORIAL HIGH SCHOOL",2014,"Students with Disabilities","31","25","12","48","2","08","0","00","13","52","6","19"
"280252070004","H FRANK CAREY HIGH SCHOOL",2014,"All Students","333","328","316","96","184","56","11","03","12","04","5","02"
"280252070004","H FRANK CAREY HIGH SCHOOL",2014,"General Education","305","305","301","99","183","60","11","04","4","01","0","00"
"280252070004","H FRANK CAREY HIGH SCHOOL",2014,"Students with Disabilities","28","23","15","65","1","04","0","00","8","35","5","18"
"280252070005","NEW HYDE PARK MEMORIAL HIGH SCHOOL",2014,"All Students","280","277","273","99","167","60","0","00","4","01","3","01"
"280252070005","NEW HYDE PARK MEMORIAL HIGH SCHOOL",2014,"General Education","262","262","262","100","166","63","0","00","0","00","0","00"
"280252070005","NEW HYDE PARK MEMORIAL HIGH SCHOOL",2014,"Students with Disabilities","18","15","11","73","1","07","0","00","4","27","3","17"
